poll_startdate,poll_enddate,approve,disapprove,unsure_NA,president,year
2010-02-01T00:00:00Z,2010-02-03T00:00:00Z,50,44,6,Barack Obama,2010
2010-02-01T00:00:00Z,2010-02-03T00:00:00Z,50,44,6,Barack Obama,2010
2010-01-31T00:00:00Z,2010-02-02T00:00:00Z,51,42,7,Barack Obama,2010
2010-01-31T00:00:00Z,2010-02-02T00:00:00Z,51,42,7,Barack Obama,2010
2010-01-30T00:00:00Z,2010-02-01T00:00:00Z,51,42,7,Barack Obama,2010
2010-01-30T00:00:00Z,2010-02-01T00:00:00Z,51,42,7,Barack Obama,2010
2010-01-29T00:00:00Z,2010-01-31T00:00:00Z,50,44,6,Barack Obama,2010
2010-01-29T00:00:00Z,2010-01-31T00:00:00Z,50,44,6,Barack Obama,2010
2010-01-28T00:00:00Z,2010-01-30T00:00:00Z,48,46,6,Barack Obama,2010
2010-01-28T00:00:00Z,2010-01-30T00:00:00Z,48,46,6,Barack Obama,2010
2010-01-27T00:00:00Z,2010-01-29T00:00:00Z,47,47,6,Barack Obama,2010
2010-01-27T00:00:00Z,2010-01-29T00:00:00Z,47,47,6,Barack Obama,2010
2010-01-26T00:00:00Z,2010-01-28T00:00:00Z,48,45,7,Barack Obama,2010
2010-01-26T00:00:00Z,2010-01-28T00:00:00Z,48,45,7,Barack Obama,2010
2010-01-25T00:00:00Z,2010-01-27T00:00:00Z,47,46,7,Barack Obama,2010
2010-01-25T00:00:00Z,2010-01-27T00:00:00Z,47,46,7,Barack Obama,2010
2010-01-24T00:00:00Z,2010-01-26T00:00:00Z,48,46,6,Barack Obama,2010
2010-01-24T00:00:00Z,2010-01-26T00:00:00Z,48,46,6,Barack Obama,2010
2010-01-23T00:00:00Z,2010-01-25T00:00:00Z,48,47,5,Barack Obama,2010
2010-01-23T00:00:00Z,2010-01-25T00:00:00Z,48,47,5,Barack Obama,2010
2010-01-22T00:00:00Z,2010-01-24T00:00:00Z,48,47,5,Barack Obama,2010
2010-01-22T00:00:00Z,2010-01-24T00:00:00Z,48,47,5,Barack Obama,2010
2010-01-21T00:00:00Z,2010-01-23T00:00:00Z,48,47,5,Barack Obama,2010
2010-01-21T00:00:00Z,2010-01-23T00:00:00Z,48,47,5,Barack Obama,2010
2010-01-20T00:00:00Z,2010-01-22T00:00:00Z,47,47,6,Barack Obama,2010
2010-01-20T00:00:00Z,2010-01-22T00:00:00Z,47,47,6,Barack Obama,2010
2010-01-19T00:00:00Z,2010-01-21T00:00:00Z,49,45,6,Barack Obama,2010
2010-01-19T00:00:00Z,2010-01-21T00:00:00Z,49,45,6,Barack Obama,2010
2010-01-18T00:00:00Z,2010-01-20T00:00:00Z,49,44,7,Barack Obama,2010
2010-01-18T00:00:00Z,2010-01-20T00:00:00Z,49,44,7,Barack Obama,2010
2010-01-17T00:00:00Z,2010-01-19T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-17T00:00:00Z,2010-01-19T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-16T00:00:00Z,2010-01-18T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-16T00:00:00Z,2010-01-18T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-15T00:00:00Z,2010-01-17T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-15T00:00:00Z,2010-01-17T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-14T00:00:00Z,2010-01-16T00:00:00Z,50,42,8,Barack Obama,2010
2010-01-14T00:00:00Z,2010-01-16T00:00:00Z,50,42,8,Barack Obama,2010
2010-01-13T00:00:00Z,2010-01-15T00:00:00Z,49,44,7,Barack Obama,2010
2010-01-13T00:00:00Z,2010-01-15T00:00:00Z,49,44,7,Barack Obama,2010
2010-01-12T00:00:00Z,2010-01-14T00:00:00Z,49,45,6,Barack Obama,2010
2010-01-12T00:00:00Z,2010-01-14T00:00:00Z,49,45,6,Barack Obama,2010
2010-01-11T00:00:00Z,2010-01-13T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-11T00:00:00Z,2010-01-13T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-10T00:00:00Z,2010-01-12T00:00:00Z,50,42,8,Barack Obama,2010
2010-01-10T00:00:00Z,2010-01-12T00:00:00Z,50,42,8,Barack Obama,2010
2010-01-09T00:00:00Z,2010-01-11T00:00:00Z,50,42,8,Barack Obama,2010
2010-01-09T00:00:00Z,2010-01-11T00:00:00Z,50,42,8,Barack Obama,2010
2010-01-08T00:00:00Z,2010-01-10T00:00:00Z,49,44,7,Barack Obama,2010
2010-01-08T00:00:00Z,2010-01-10T00:00:00Z,49,44,7,Barack Obama,2010
2010-01-07T00:00:00Z,2010-01-09T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-07T00:00:00Z,2010-01-09T00:00:00Z,50,43,7,Barack Obama,2010
2010-01-06T00:00:00Z,2010-01-08T00:00:00Z,52,41,7,Barack Obama,2010
2010-01-06T00:00:00Z,2010-01-08T00:00:00Z,52,41,7,Barack Obama,2010
2010-01-05T00:00:00Z,2010-01-07T00:00:00Z,52,41,7,Barack Obama,2010
2010-01-05T00:00:00Z,2010-01-07T00:00:00Z,52,41,7,Barack Obama,2010
2010-01-04T00:00:00Z,2010-01-06T00:00:00Z,52,42,6,Barack Obama,2010
2010-01-04T00:00:00Z,2010-01-06T00:00:00Z,52,42,6,Barack Obama,2010
2010-01-03T00:00:00Z,2010-01-05T00:00:00Z,51,44,5,Barack Obama,2010
2010-01-03T00:00:00Z,2010-01-05T00:00:00Z,51,44,5,Barack Obama,2010
2010-01-02T00:00:00Z,2010-01-04T00:00:00Z,50,44,6,Barack Obama,2010
2010-01-02T00:00:00Z,2010-01-04T00:00:00Z,50,44,6,Barack Obama,2010
2009-12-30T00:00:00Z,2010-01-03T00:00:00Z,49,44,7,Barack Obama,2009
2009-12-30T00:00:00Z,2010-01-03T00:00:00Z,49,44,7,Barack Obama,2009
2009-12-29T00:00:00Z,2010-01-02T00:00:00Z,51,43,7,Barack Obama,2009
2009-12-29T00:00:00Z,2010-01-02T00:00:00Z,51,43,7,Barack Obama,2009
2009-12-28T00:00:00Z,2009-12-30T00:00:00Z,51,42,7,Barack Obama,2009
2009-12-28T00:00:00Z,2009-12-30T00:00:00Z,51,42,7,Barack Obama,2009
2009-12-27T00:00:00Z,2009-12-29T00:00:00Z,53,41,6,Barack Obama,2009
2009-12-27T00:00:00Z,2009-12-29T00:00:00Z,53,41,6,Barack Obama,2009
2009-12-23T00:00:00Z,2009-12-28T00:00:00Z,52,41,7,Barack Obama,2009
2009-12-23T00:00:00Z,2009-12-28T00:00:00Z,52,41,7,Barack Obama,2009
2009-12-22T00:00:00Z,2009-12-27T00:00:00Z,51,43,6,Barack Obama,2009
2009-12-22T00:00:00Z,2009-12-27T00:00:00Z,51,43,6,Barack Obama,2009
2009-12-21T00:00:00Z,2009-12-23T00:00:00Z,51,42,7,Barack Obama,2009
2009-12-21T00:00:00Z,2009-12-23T00:00:00Z,51,42,7,Barack Obama,2009
2009-12-20T00:00:00Z,2009-12-22T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-20T00:00:00Z,2009-12-22T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-19T00:00:00Z,2009-12-21T00:00:00Z,51,43,6,Barack Obama,2009
2009-12-19T00:00:00Z,2009-12-21T00:00:00Z,51,43,6,Barack Obama,2009
2009-12-18T00:00:00Z,2009-12-20T00:00:00Z,49,46,5,Barack Obama,2009
2009-12-18T00:00:00Z,2009-12-20T00:00:00Z,49,46,5,Barack Obama,2009
2009-12-17T00:00:00Z,2009-12-19T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-17T00:00:00Z,2009-12-19T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-16T00:00:00Z,2009-12-18T00:00:00Z,50,43,7,Barack Obama,2009
2009-12-16T00:00:00Z,2009-12-18T00:00:00Z,50,43,7,Barack Obama,2009
2009-12-15T00:00:00Z,2009-12-17T00:00:00Z,52,40,8,Barack Obama,2009
2009-12-15T00:00:00Z,2009-12-17T00:00:00Z,52,40,8,Barack Obama,2009
2009-12-14T00:00:00Z,2009-12-16T00:00:00Z,51,41,8,Barack Obama,2009
2009-12-14T00:00:00Z,2009-12-16T00:00:00Z,51,41,8,Barack Obama,2009
2009-12-13T00:00:00Z,2009-12-15T00:00:00Z,49,41,10,Barack Obama,2009
2009-12-13T00:00:00Z,2009-12-15T00:00:00Z,49,41,10,Barack Obama,2009
2009-12-12T00:00:00Z,2009-12-14T00:00:00Z,48,42,10,Barack Obama,2009
2009-12-12T00:00:00Z,2009-12-14T00:00:00Z,48,42,10,Barack Obama,2009
2009-12-11T00:00:00Z,2009-12-13T00:00:00Z,48,42,10,Barack Obama,2009
2009-12-11T00:00:00Z,2009-12-13T00:00:00Z,48,42,10,Barack Obama,2009
2009-12-10T00:00:00Z,2009-12-12T00:00:00Z,48,43,9,Barack Obama,2009
2009-12-10T00:00:00Z,2009-12-12T00:00:00Z,48,43,9,Barack Obama,2009
2009-12-07T00:00:00Z,2009-12-11T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-07T00:00:00Z,2009-12-11T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-06T00:00:00Z,2009-12-10T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-06T00:00:00Z,2009-12-10T00:00:00Z,50,44,6,Barack Obama,2009
2009-12-05T00:00:00Z,2009-12-07T00:00:00Z,50,45,5,Barack Obama,2009
2009-12-05T00:00:00Z,2009-12-07T00:00:00Z,50,45,5,Barack Obama,2009
2009-12-04T00:00:00Z,2009-12-06T00:00:00Z,47,46,7,Barack Obama,2009
2009-12-04T00:00:00Z,2009-12-06T00:00:00Z,47,46,7,Barack Obama,2009
2009-12-03T00:00:00Z,2009-12-05T00:00:00Z,49,44,7,Barack Obama,2009
2009-12-03T00:00:00Z,2009-12-05T00:00:00Z,49,44,7,Barack Obama,2009
2009-12-02T00:00:00Z,2009-12-04T00:00:00Z,52,41,7,Barack Obama,2009
2009-12-02T00:00:00Z,2009-12-04T00:00:00Z,52,41,7,Barack Obama,2009
2009-12-01T00:00:00Z,2009-12-03T00:00:00Z,52,41,7,Barack Obama,2009
2009-12-01T00:00:00Z,2009-12-03T00:00:00Z,52,41,7,Barack Obama,2009
2009-11-30T00:00:00Z,2009-12-02T00:00:00Z,51,42,7,Barack Obama,2009
2009-11-30T00:00:00Z,2009-12-02T00:00:00Z,51,42,7,Barack Obama,2009
2009-11-29T00:00:00Z,2009-12-01T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-29T00:00:00Z,2009-12-01T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-28T00:00:00Z,2009-11-30T00:00:00Z,51,42,7,Barack Obama,2009
2009-11-28T00:00:00Z,2009-11-30T00:00:00Z,51,42,7,Barack Obama,2009
2009-11-27T00:00:00Z,2009-11-29T00:00:00Z,51,41,8,Barack Obama,2009
2009-11-27T00:00:00Z,2009-11-29T00:00:00Z,51,41,8,Barack Obama,2009
2009-11-25T00:00:00Z,2009-11-28T00:00:00Z,51,41,8,Barack Obama,2009
2009-11-25T00:00:00Z,2009-11-28T00:00:00Z,51,41,8,Barack Obama,2009
2009-11-24T00:00:00Z,2009-11-27T00:00:00Z,49,42,9,Barack Obama,2009
2009-11-24T00:00:00Z,2009-11-27T00:00:00Z,49,42,9,Barack Obama,2009
2009-11-23T00:00:00Z,2009-11-25T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-23T00:00:00Z,2009-11-25T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-22T00:00:00Z,2009-11-24T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-22T00:00:00Z,2009-11-24T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-21T00:00:00Z,2009-11-23T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-21T00:00:00Z,2009-11-23T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-20T00:00:00Z,2009-11-22T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-20T00:00:00Z,2009-11-22T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-19T00:00:00Z,2009-11-21T00:00:00Z,48,44,8,Barack Obama,2009
2009-11-19T00:00:00Z,2009-11-21T00:00:00Z,48,44,8,Barack Obama,2009
2009-11-18T00:00:00Z,2009-11-20T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-18T00:00:00Z,2009-11-20T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-17T00:00:00Z,2009-11-19T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-17T00:00:00Z,2009-11-19T00:00:00Z,49,44,7,Barack Obama,2009
2009-11-16T00:00:00Z,2009-11-18T00:00:00Z,50,44,6,Barack Obama,2009
2009-11-16T00:00:00Z,2009-11-18T00:00:00Z,50,44,6,Barack Obama,2009
2009-11-15T00:00:00Z,2009-11-17T00:00:00Z,50,42,8,Barack Obama,2009
2009-11-15T00:00:00Z,2009-11-17T00:00:00Z,50,42,8,Barack Obama,2009
2009-11-14T00:00:00Z,2009-11-16T00:00:00Z,50,42,8,Barack Obama,2009
2009-11-14T00:00:00Z,2009-11-16T00:00:00Z,50,42,8,Barack Obama,2009
2009-11-13T00:00:00Z,2009-11-15T00:00:00Z,53,38,9,Barack Obama,2009
2009-11-13T00:00:00Z,2009-11-15T00:00:00Z,53,38,9,Barack Obama,2009
2009-11-12T00:00:00Z,2009-11-14T00:00:00Z,53,39,8,Barack Obama,2009
2009-11-12T00:00:00Z,2009-11-14T00:00:00Z,53,39,8,Barack Obama,2009
2009-11-11T00:00:00Z,2009-11-13T00:00:00Z,54,38,8,Barack Obama,2009
2009-11-11T00:00:00Z,2009-11-13T00:00:00Z,54,38,8,Barack Obama,2009
2009-11-10T00:00:00Z,2009-11-12T00:00:00Z,52,41,7,Barack Obama,2009
2009-11-10T00:00:00Z,2009-11-12T00:00:00Z,52,41,7,Barack Obama,2009
2009-11-09T00:00:00Z,2009-11-11T00:00:00Z,53,41,6,Barack Obama,2009
2009-11-09T00:00:00Z,2009-11-11T00:00:00Z,53,41,6,Barack Obama,2009
2009-11-08T00:00:00Z,2009-11-10T00:00:00Z,51,42,7,Barack Obama,2009
2009-11-08T00:00:00Z,2009-11-10T00:00:00Z,51,42,7,Barack Obama,2009
2009-11-07T00:00:00Z,2009-11-09T00:00:00Z,54,39,7,Barack Obama,2009
2009-11-07T00:00:00Z,2009-11-09T00:00:00Z,54,39,7,Barack Obama,2009
2009-11-06T00:00:00Z,2009-11-08T00:00:00Z,53,41,6,Barack Obama,2009
2009-11-06T00:00:00Z,2009-11-08T00:00:00Z,53,41,6,Barack Obama,2009
2009-11-05T00:00:00Z,2009-11-07T00:00:00Z,54,41,5,Barack Obama,2009
2009-11-05T00:00:00Z,2009-11-07T00:00:00Z,54,41,5,Barack Obama,2009
2009-11-04T00:00:00Z,2009-11-06T00:00:00Z,52,42,6,Barack Obama,2009
2009-11-04T00:00:00Z,2009-11-06T00:00:00Z,52,42,6,Barack Obama,2009
2009-11-03T00:00:00Z,2009-11-05T00:00:00Z,52,42,6,Barack Obama,2009
2009-11-03T00:00:00Z,2009-11-05T00:00:00Z,52,42,6,Barack Obama,2009
2009-11-02T00:00:00Z,2009-11-04T00:00:00Z,52,42,6,Barack Obama,2009
2009-11-02T00:00:00Z,2009-11-04T00:00:00Z,52,42,6,Barack Obama,2009
2009-11-01T00:00:00Z,2009-11-03T00:00:00Z,50,43,7,Barack Obama,2009
2009-11-01T00:00:00Z,2009-11-03T00:00:00Z,50,43,7,Barack Obama,2009
2009-10-31T00:00:00Z,2009-11-02T00:00:00Z,50,41,9,Barack Obama,2009
2009-10-31T00:00:00Z,2009-11-02T00:00:00Z,50,41,9,Barack Obama,2009
2009-10-30T00:00:00Z,2009-11-01T00:00:00Z,53,39,8,Barack Obama,2009
2009-10-30T00:00:00Z,2009-11-01T00:00:00Z,53,39,8,Barack Obama,2009
2009-10-29T00:00:00Z,2009-10-31T00:00:00Z,55,38,7,Barack Obama,2009
2009-10-29T00:00:00Z,2009-10-31T00:00:00Z,55,38,7,Barack Obama,2009
2009-10-28T00:00:00Z,2009-10-30T00:00:00Z,55,40,5,Barack Obama,2009
2009-10-28T00:00:00Z,2009-10-30T00:00:00Z,55,40,5,Barack Obama,2009
2009-10-27T00:00:00Z,2009-10-29T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-27T00:00:00Z,2009-10-29T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-26T00:00:00Z,2009-10-28T00:00:00Z,51,43,6,Barack Obama,2009
2009-10-26T00:00:00Z,2009-10-28T00:00:00Z,51,43,6,Barack Obama,2009
2009-10-25T00:00:00Z,2009-10-27T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-25T00:00:00Z,2009-10-27T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-24T00:00:00Z,2009-10-26T00:00:00Z,51,41,8,Barack Obama,2009
2009-10-24T00:00:00Z,2009-10-26T00:00:00Z,51,41,8,Barack Obama,2009
2009-10-23T00:00:00Z,2009-10-25T00:00:00Z,52,38,10,Barack Obama,2009
2009-10-23T00:00:00Z,2009-10-25T00:00:00Z,52,38,10,Barack Obama,2009
2009-10-22T00:00:00Z,2009-10-24T00:00:00Z,55,38,7,Barack Obama,2009
2009-10-22T00:00:00Z,2009-10-24T00:00:00Z,55,38,7,Barack Obama,2009
2009-10-21T00:00:00Z,2009-10-23T00:00:00Z,54,38,8,Barack Obama,2009
2009-10-21T00:00:00Z,2009-10-23T00:00:00Z,54,38,8,Barack Obama,2009
2009-10-20T00:00:00Z,2009-10-22T00:00:00Z,54,39,7,Barack Obama,2009
2009-10-20T00:00:00Z,2009-10-22T00:00:00Z,54,39,7,Barack Obama,2009
2009-10-19T00:00:00Z,2009-10-21T00:00:00Z,51,41,8,Barack Obama,2009
2009-10-19T00:00:00Z,2009-10-21T00:00:00Z,51,41,8,Barack Obama,2009
2009-10-18T00:00:00Z,2009-10-20T00:00:00Z,50,42,8,Barack Obama,2009
2009-10-18T00:00:00Z,2009-10-20T00:00:00Z,50,42,8,Barack Obama,2009
2009-10-17T00:00:00Z,2009-10-19T00:00:00Z,50,43,7,Barack Obama,2009
2009-10-17T00:00:00Z,2009-10-19T00:00:00Z,50,43,7,Barack Obama,2009
2009-10-16T00:00:00Z,2009-10-18T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-16T00:00:00Z,2009-10-18T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-15T00:00:00Z,2009-10-17T00:00:00Z,53,41,6,Barack Obama,2009
2009-10-15T00:00:00Z,2009-10-17T00:00:00Z,53,41,6,Barack Obama,2009
2009-10-14T00:00:00Z,2009-10-16T00:00:00Z,54,40,6,Barack Obama,2009
2009-10-14T00:00:00Z,2009-10-16T00:00:00Z,54,40,6,Barack Obama,2009
2009-10-13T00:00:00Z,2009-10-15T00:00:00Z,52,42,6,Barack Obama,2009
2009-10-13T00:00:00Z,2009-10-15T00:00:00Z,52,42,6,Barack Obama,2009
2009-10-12T00:00:00Z,2009-10-14T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-12T00:00:00Z,2009-10-14T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-11T00:00:00Z,2009-10-13T00:00:00Z,52,39,9,Barack Obama,2009
2009-10-11T00:00:00Z,2009-10-13T00:00:00Z,52,39,9,Barack Obama,2009
2009-10-10T00:00:00Z,2009-10-12T00:00:00Z,56,36,8,Barack Obama,2009
2009-10-10T00:00:00Z,2009-10-12T00:00:00Z,56,36,8,Barack Obama,2009
2009-10-09T00:00:00Z,2009-10-11T00:00:00Z,56,36,8,Barack Obama,2009
2009-10-09T00:00:00Z,2009-10-11T00:00:00Z,56,36,8,Barack Obama,2009
2009-10-08T00:00:00Z,2009-10-10T00:00:00Z,56,37,7,Barack Obama,2009
2009-10-08T00:00:00Z,2009-10-10T00:00:00Z,56,37,7,Barack Obama,2009
2009-10-07T00:00:00Z,2009-10-09T00:00:00Z,54,38,8,Barack Obama,2009
2009-10-07T00:00:00Z,2009-10-09T00:00:00Z,54,38,8,Barack Obama,2009
2009-10-06T00:00:00Z,2009-10-08T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-06T00:00:00Z,2009-10-08T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-05T00:00:00Z,2009-10-07T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-05T00:00:00Z,2009-10-07T00:00:00Z,53,40,7,Barack Obama,2009
2009-10-04T00:00:00Z,2009-10-06T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-04T00:00:00Z,2009-10-06T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-03T00:00:00Z,2009-10-05T00:00:00Z,50,43,7,Barack Obama,2009
2009-10-03T00:00:00Z,2009-10-05T00:00:00Z,50,43,7,Barack Obama,2009
2009-10-02T00:00:00Z,2009-10-04T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-02T00:00:00Z,2009-10-04T00:00:00Z,51,42,7,Barack Obama,2009
2009-10-01T00:00:00Z,2009-10-03T00:00:00Z,52,41,7,Barack Obama,2009
2009-10-01T00:00:00Z,2009-10-03T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-30T00:00:00Z,2009-10-02T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-30T00:00:00Z,2009-10-02T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-29T00:00:00Z,2009-10-01T00:00:00Z,54,38,8,Barack Obama,2009
2009-09-29T00:00:00Z,2009-10-01T00:00:00Z,54,38,8,Barack Obama,2009
2009-09-28T00:00:00Z,2009-09-30T00:00:00Z,54,38,8,Barack Obama,2009
2009-09-28T00:00:00Z,2009-09-30T00:00:00Z,54,38,8,Barack Obama,2009
2009-09-27T00:00:00Z,2009-09-29T00:00:00Z,53,38,9,Barack Obama,2009
2009-09-27T00:00:00Z,2009-09-29T00:00:00Z,53,38,9,Barack Obama,2009
2009-09-26T00:00:00Z,2009-09-28T00:00:00Z,52,39,9,Barack Obama,2009
2009-09-26T00:00:00Z,2009-09-28T00:00:00Z,52,39,9,Barack Obama,2009
2009-09-25T00:00:00Z,2009-09-27T00:00:00Z,51,40,9,Barack Obama,2009
2009-09-25T00:00:00Z,2009-09-27T00:00:00Z,51,40,9,Barack Obama,2009
2009-09-24T00:00:00Z,2009-09-26T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-24T00:00:00Z,2009-09-26T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-23T00:00:00Z,2009-09-25T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-23T00:00:00Z,2009-09-25T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-22T00:00:00Z,2009-09-24T00:00:00Z,50,42,8,Barack Obama,2009
2009-09-22T00:00:00Z,2009-09-24T00:00:00Z,50,42,8,Barack Obama,2009
2009-09-21T00:00:00Z,2009-09-23T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-21T00:00:00Z,2009-09-23T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-20T00:00:00Z,2009-09-22T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-20T00:00:00Z,2009-09-22T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-19T00:00:00Z,2009-09-21T00:00:00Z,53,39,8,Barack Obama,2009
2009-09-19T00:00:00Z,2009-09-21T00:00:00Z,53,39,8,Barack Obama,2009
2009-09-18T00:00:00Z,2009-09-20T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-18T00:00:00Z,2009-09-20T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-17T00:00:00Z,2009-09-19T00:00:00Z,52,42,6,Barack Obama,2009
2009-09-17T00:00:00Z,2009-09-19T00:00:00Z,52,42,6,Barack Obama,2009
2009-09-15T00:00:00Z,2009-09-18T00:00:00Z,52,42,6,Barack Obama,2009
2009-09-15T00:00:00Z,2009-09-18T00:00:00Z,52,42,6,Barack Obama,2009
2009-09-14T00:00:00Z,2009-09-17T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-14T00:00:00Z,2009-09-17T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-13T00:00:00Z,2009-09-15T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-13T00:00:00Z,2009-09-15T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-12T00:00:00Z,2009-09-14T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-12T00:00:00Z,2009-09-14T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-11T00:00:00Z,2009-09-13T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-11T00:00:00Z,2009-09-13T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-10T00:00:00Z,2009-09-12T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-10T00:00:00Z,2009-09-12T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-09T00:00:00Z,2009-09-11T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-09T00:00:00Z,2009-09-11T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-08T00:00:00Z,2009-09-10T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-08T00:00:00Z,2009-09-10T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-06T00:00:00Z,2009-09-09T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-06T00:00:00Z,2009-09-09T00:00:00Z,51,42,7,Barack Obama,2009
2009-09-05T00:00:00Z,2009-09-08T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-05T00:00:00Z,2009-09-08T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-04T00:00:00Z,2009-09-06T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-04T00:00:00Z,2009-09-06T00:00:00Z,51,41,8,Barack Obama,2009
2009-09-03T00:00:00Z,2009-09-05T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-03T00:00:00Z,2009-09-05T00:00:00Z,52,41,7,Barack Obama,2009
2009-09-02T00:00:00Z,2009-09-04T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-02T00:00:00Z,2009-09-04T00:00:00Z,53,40,7,Barack Obama,2009
2009-09-01T00:00:00Z,2009-09-03T00:00:00Z,55,38,7,Barack Obama,2009
2009-09-01T00:00:00Z,2009-09-03T00:00:00Z,55,38,7,Barack Obama,2009
2009-08-31T00:00:00Z,2009-09-02T00:00:00Z,55,39,6,Barack Obama,2009
2009-08-31T00:00:00Z,2009-09-02T00:00:00Z,55,39,6,Barack Obama,2009
2009-08-30T00:00:00Z,2009-09-01T00:00:00Z,54,40,6,Barack Obama,2009
2009-08-30T00:00:00Z,2009-09-01T00:00:00Z,54,40,6,Barack Obama,2009
2009-08-29T00:00:00Z,2009-08-31T00:00:00Z,52,42,6,Barack Obama,2009
2009-08-29T00:00:00Z,2009-08-31T00:00:00Z,52,42,6,Barack Obama,2009
2009-08-28T00:00:00Z,2009-08-30T00:00:00Z,51,42,7,Barack Obama,2009
2009-08-28T00:00:00Z,2009-08-30T00:00:00Z,51,42,7,Barack Obama,2009
2009-08-27T00:00:00Z,2009-08-29T00:00:00Z,50,42,8,Barack Obama,2009
2009-08-27T00:00:00Z,2009-08-29T00:00:00Z,50,42,8,Barack Obama,2009
2009-08-26T00:00:00Z,2009-08-28T00:00:00Z,50,42,8,Barack Obama,2009
2009-08-26T00:00:00Z,2009-08-28T00:00:00Z,50,42,8,Barack Obama,2009
2009-08-25T00:00:00Z,2009-08-27T00:00:00Z,50,43,7,Barack Obama,2009
2009-08-25T00:00:00Z,2009-08-27T00:00:00Z,50,43,7,Barack Obama,2009
2009-08-24T00:00:00Z,2009-08-26T00:00:00Z,50,43,7,Barack Obama,2009
